,,offensive,tweet
7877,7877,1,Ayy Carlton is a ghetto school now #SwitchedAtBirth
7878,7878,1,"Ayy yo @Ray_Lakee my nigga @who__CHRISJONES be all up on da,pussy not lettin dat muafucka breathe."
7879,7879,0,Ayyyyy I'm sipping on a free slurpee and seeing The Front Bottoms tonight. I'm a happy clam.
7880,7880,0,"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers."
7881,7881,1,BC y'all hoes
7882,7882,1,"BF: I think we need some pet insurance. GF: LMAO, why, what for? BF: Because I'm destroying your pussy everyday."
7883,7883,1,BITCH!!! RT @jla_b: Stop thinking ur entitled to politically correct responses...bitch
7884,7884,1,BREATHE! RT @thaELLEword_: You are going to kill yourself if you don't EXHALE! RT @BrokeHomieLyn: Killin you hoes http://t.co/QZc87drA9a&#8221;
7885,7885,1,"BROS BEFORE HOS! ... and there I was with my bros, without any hos.."
7886,7886,1,"BRUH lmaoo &#8220;@NoBeeetch: Them hoes was nasty but I kept eating them ""@roblockk: What the fuck happened to these? http://t.co/G9w10SmQdr""&#8221;"
7887,7887,1,BRUH!! RT @coldhearted9_: Them ugly hoes say a nigga arrogant...
7888,7888,1,Baby I can make that pussy raaain OFTEN.
7889,7889,1,"Baby I can make that pussy rain, often"
7890,7890,1,Baby I can make that pussy rain... Often
7891,7891,0,"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long...."""
7892,7892,1,Baby girl your pussy looking so vacant....
7893,7893,1,"Baby moanin , got me zone'nn &#128553; I want this bitch next me , pussy like ecstasy &#128166; ."
7894,7894,1,Baby pussy cant be your only hustle. Unless u bad as Naomi Russell.I mean a lot of ppl got money.So basically Russell aint the only Russell
7895,7895,1,Babydaddy needing bail money say thats wat she gone do talk a whole alotta shit but swear that bitch gone come through
7896,7896,1,Back #InHighSchool me and @NTGOnline used to have to stiff-arm bitches that kept tryna steal our fitteds
7897,7897,1,"Back in America, and I've become a basic bitch again."
7898,7898,1,Back in this bitch again....
7899,7899,1,Backdoor is open: them hoes will let you fuck em in the ass. Usually an extra charge plus the rate you agreed upon.
7900,7900,1,Bad Asian bitch yea she look just like Kemora
7901,7901,1,Bad bitch contest you in first place &#128175; http://t.co/c1cPZMzEQR
7902,7902,1,"Bad bitch give good head, dumb bitch get hood rich"
7903,7903,1,Bad bitch good head I think she ah keeper !
7904,7904,1,Bad bitch http://t.co/XSpkccaypi
7905,7905,1,Bad bitch on my line tryna give me brains
7906,7906,1,Bad bitch pussy aquafina call her Crystalina
7907,7907,1,Bad bitch selling molly I might take one
7908,7908,1,Bad bitch with me and you kno that her ass is fat
7909,7909,1,"Bad bitch, chest out......no wonder why Miss Righteous keeps on getting left out"
7910,7910,1,Bad bitches ain't cheap
7911,7911,1,Bad bitches aint cheap better pass her if u broke !!
7912,7912,1,Bad bitches an good weed
7913,7913,1,Bad bitches and good weed
7914,7914,1,Bad bitches be all ova me .. Besides pussy what could you offer me?! &#128175;&#10006;&#65039;&#128175;
7915,7915,1,Bad bitches every where
7916,7916,1,"Bad bitches from Oakland, she could beeee a model"
7917,7917,1,Bad bitches hate broke niggaz.
7918,7918,1,Bad bitches in dirty ass houses &lt;&lt;&lt;
7919,7919,1,Bad bitches in the pen make my toes curl
7920,7920,1,Bad bitches is the only thing I like
7921,7921,1,Bad bitches is the only thing that I like
7922,7922,1,Bad bitches is the only thing that I like!!!!!! #BBLU this Saturday #BBLU #SuedeLounge #RICHGIRLS
7923,7923,1,Bad bitches is the only thing that i like
7924,7924,1,Bad bitches is the only thing that like
7925,7925,1,Bad bitches only
7926,7926,1,Bad bitches only ... http://t.co/ceyb1b3rF0
7927,7927,1,Bad blood in the camp &amp; if it's bout a bitch just know I don't respect it homie
7928,7928,1,"Bad chicks send em in.. Basic hoes toss em out, can't even get Waffle House.. Hating niggas chalk em out gone get the coffin out"
7929,7929,1,Bad foreign bitch she a walkin Ferrari
7930,7930,1,Bad lil bitch ain't never seen her
7931,7931,1,Bad lil short fine bitch lil petite sumn
7932,7932,1,Bae gotta bitch &#128514; whoops &#128564;
7933,7933,1,Bae juss the new side bitch lingo u aint special hoe
7934,7934,1,Bae made me deep fried Oreos &#128523;
7935,7935,0,Bags Bags that's that bag money trash bag black and it's filled up with money
7936,7936,1,Bahaha omg &#128518;&#128557;&#128586; this bitch is crazyyy . http://t.co/HFkTledkpa
7937,7937,0,"Baked Montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar &amp; chives yellow mashed&#8230; http://t.co/XsGW1kSqCW"
7938,7938,1,Bald head bitches think it's their time to prosper !
7939,7939,1,Ball is life? No bitch bench is life &#128075;
7940,7940,1,"Bands will make her dance , stamps will make her twerk , If Romney becomes president , these hoes will have to work."
7941,7941,1,"Bang, bitch, you think I'm strange, bitch? It's bananas like a fucking rangatang bitch

#vote5sos
#EMABiggestFans1D"
7942,7942,0,"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju"
7943,7943,0,Barkley is trash
7944,7944,0,"Barry's (whitey) brownshirts run wild in Oakland. Following the lead of N.W.A., punks chant F the police. http://t.co/9nBUrmTJ"
7945,7945,1,"Barry's hoe Michelle is walking in now. Ugly beast she is.
#SOTU"
7946,7946,0,Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.
7947,7947,0,Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY
7948,7948,1,Basic bitch no chill &#128514;
7949,7949,1,Basic bitches &amp; lame niggas &lt;
7950,7950,1,Basic bitches everywhere
7951,7951,1,Basic niggah in his basic clothing
7952,7952,1,Basically saying that the pound doesn't belong to us and it's English... Greedy cunts
7953,7953,1,"Basically, so...just do you. *shrugs* RT @CruzanChoklate: So if you're worried about being a ho or looking like one, good luck."
7954,7954,0,Bathing Sphere: Suspended Orb Tub Not for Shy People http://t.co/OHv7xbr6wo #bathing #design #weird and yet #cool
7955,7955,1,Bbl gonna go sob over gay bird babies.
7956,7956,1,Bc I got too many bitches &#128514;&#128514;&#128514;
7957,7957,1,Be a dog to these bitches bt be a KING TO YA QUEEN '
7958,7958,1,"Be a girl with a mind, a bitch with an attitude and a lady with class."
7959,7959,0,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism."
7960,7960,1,Be mean or rude to my little sister again and I'll kick your ass. It applies to all of you little snooty bitches. K thanks.
7961,7961,1,Be my backbone every nicca need a spine
7962,7962,1,Be trippin when I call you hoe but bitch you know I talk like Dat! -- @1future voice
7963,7963,0,Beans that were yellow before Friday night are brown now-a few green leaves curled-frost but not freeze-bean size reduced - top end shrinks
7964,7964,1,"Bears game today bitches! Not to mention, lean and bud before the train ride lol :) #Goodday"
7965,7965,1,Beat the pussy down like my nemesis
7966,7966,1,Beat the pussy in so well her shit still hurting from a week ago
7967,7967,1,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit 4 cookies
7968,7968,0,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6
7969,7969,1,Because I had to accept being called a bitch every time I asserted myself. #YesAllWomen
7970,7970,1,"Because I'd rather wear my hair long and have piercings, I'm a faggot that will never go anywhere in life."
7971,7971,1,Because a nigguh but don't mean you're pussy is bomb
7972,7972,1,"Because at your local insurance agency, the customer is ALWAYS our bitch. #itakeshitfromnoone &#128079;"
7973,7973,1,Because idk if your still tryna get with her again or not?... &#8212; bitch i might be http://t.co/FPJQpcH99K
7974,7974,0,"Because if nobody was judging the birds, this account wouldn't even cause a ripple in d ocean"
7975,7975,1,Because of the message that sends to LGBTQ residents in the state. Not as if West Virginia is a paradise for queer people. Today is major.
7976,7976,1,Beefin ova bitches trade ya clip for Pom Poms
7977,7977,0,Been Huntin hard and finally nailed her. Best wedding koozie I've ever seen. #redneck http://t.co/D6SBSYaNN2
7978,7978,1,Been a trill nicca since a Lil nicca
7979,7979,1,"Been a while since it's just been me solo at the crib, feeling kinda lonely like a hoe"
7980,7980,1,Been hooping all day tired than bitch
7981,7981,1,Been schooling these bitches since 92'&#128524;
7982,7982,1,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha"
7983,7983,1,"Been told by a lot of people that I'm cool then a hoe, and that they don't understand why someone wouldn't like me"
7984,7984,1,Beer ball isn't for pussies
7985,7985,1,Before I let a pussy cut my hair I just will let it grow
7986,7986,1,Before the madness with my single bitches. &#128527; http://t.co/FLDe7S4SLC
7987,7987,1,"Behind every independent woman, is a pack of hating hoes"
7988,7988,1,"Being a girl sucks. We have to deal with periods making us a bitch, shaving our legs on a daily basis, and worrying about what we eat."
7989,7989,1,Being a hoe ain't cute #ijs
7990,7990,1,Being a hoe is cute in 2014
7991,7991,1,Being a sober soul just wasnt interesting.. bitch im living #5spmg #GGL http://t.co/W58Q6Hr20j
7992,7992,0,"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;"
7993,7993,1,Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend
7994,7994,1,Believe in the heart of the cards bitch.
7995,7995,1,Believe it or not hoes get boring after awhile
7996,7996,1,Ben will gett ya some pussy.. ben will get ya some head!
7997,7997,0,Bengals kicker trash.
7998,7998,1,Benzino is a bitch point blank period
7999,7999,1,"Besides my sisters, this is one of two bitches you will always catch me with. http://t.co/FXZyCvvnPq"
8000,8000,0,Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU
8001,8001,0,Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB
8002,8002,0,Best rider? That goes to a blaxican.
8003,8003,0,Bet Charlie Strong has contacted Ridley
8004,8004,0,"Bet they want a cookie, Bergbrain? You mean like you want a cracker? Kinda bitter here today aren'tcha? #stribpol mngop #mnleg"
8005,8005,1,Bet you ain't gone @ em tho..&#128564;&#128514; RT @_SelfMadePhat_: Na why OOMF just tweeted that ?&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; &amp; she know ha pussy WACK
8006,8006,1,Betta ask round these streets bitch bout Jay
8007,8007,1,Better keep ya shit n line nicca ...
8008,8008,1,Better nip that shit in the bud early.
8009,8009,1,Better play your part bitch don't be a smart bitch cuz I might have a change of heart
8010,8010,1,Between the constant tweegrams and the bad bitches playing themselves out for attention and the stupid caption pics instagram lost me.
8011,8011,1,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ
8012,8012,1,Beyonc&#233; more of a hipster bitch wit no hips these days
8013,8013,1,Big G-Day s/o to @MauricePrice17 #FreeBoosie nicca lol!!!!!
8014,8014,0,Big Red and fat squaw ...lol my hubby is so funny!! #insidejoke
8015,8015,0,"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler? 
} Not going to happen Berg
Bleat on.
#mngop proud #stribpol #mnleg"
8016,8016,0,"Big bird holds press conf claims ""he does not care for the letter f"""
8017,8017,1,Big bitches be like &#8221; Im Thick&#8221; yea bitch atound the midsection
8018,8018,1,Big black bitches out here arguing
8019,8019,1,"Big boobs = no ass No ass = big boobs Big boobs and big ass = ugly face Big boobs , big ass , pretty face = hoe."
8020,8020,1,Big bro moose trying slide into these hoes DM's http://t.co/eVb17DyunT
8021,8021,1,Big greenmile tweetin ass nicca
8022,8022,1,Big hair bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
8023,8023,1,Big moe rn like a hoe haha yuhhhh
8024,8024,0,Big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge #codyzeller http://t.co/UFmje1gk
8025,8025,1,Big ol pussy Harrington blocked me again
8026,8026,1,Big thick pretty bitch
8027,8027,1,Biggest booth I ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard
8028,8028,1,Biggie was and always will be the flyest cunt in rap. #biggie
8029,8029,0,Bigots demand recount in #Idaho #gay rights ordinance referendum http://t.co/TorYEXxMwi #tcot #teaparty #teabaggers #lgbt
8030,8030,1,"Bij vraag wat is d naam van de engels des doods,dacht eerst Robert.Ik:Israel..uhm iets met Gargamel,hoe heet die kat ook al weer..oja Azrael"
8031,8031,1,Biker gang looking ass bitches with titty tats. Foh sons of anarchy.
8032,8032,1,Bill Cosby stealing pussy
8033,8033,1,Bill Romanowski is still a cunt. Who saw that one coming.
8034,8034,1,"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO 

bitch pick one.

Fucking hate you.

I know you proud but shit."
